"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","decision_stage_ID","decision_stage","count_decisions"
56461,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",2
56467,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",2,"France","FR",1,"Letter of formal notice (Art. 258)",1
56468,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",2,"France","FR",2,"Reasoned opinion (Art. 258)",2
56473,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",3
56474,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",3,"Germany","DE",2,"Reasoned opinion (Art. 258)",3
56479,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",3
56480,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",4,"Italy","IT",2,"Reasoned opinion (Art. 258)",4
56486,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",5,"Luxembourg","LU",2,"Reasoned opinion (Art. 258)",1
56491,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",1
56503,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",8,"Ireland","IE",1,"Letter of formal notice (Art. 258)",1
56504,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",8,"Ireland","IE",2,"Reasoned opinion (Art. 258)",1
56509,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",9,"United Kingdom","UK",1,"Letter of formal notice (Art. 258)",2
56515,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",2
56518,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",10,"Greece","EL",4,"Letter of formal notice (Art. 260)",1
56521,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",1
56527,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",4
56533,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",4
56534,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",13,"Austria","AT",2,"Reasoned opinion (Art. 258)",2
56545,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",1
56546,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",15,"Sweden","SE",2,"Reasoned opinion (Art. 258)",1
56547,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",15,"Sweden","SE",3,"Referral to the Court (Art. 258)",2
56551,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",16,"Cyprus","CY",1,"Letter of formal notice (Art. 258)",3
56558,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",17,"Czech Republic","CZ",2,"Reasoned opinion (Art. 258)",1
56559,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",17,"Czech Republic","CZ",3,"Referral to the Court (Art. 258)",1
56563,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",18,"Estonia","EE",1,"Letter of formal notice (Art. 258)",1
56569,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",19,"Hungary","HU",1,"Letter of formal notice (Art. 258)",3
56570,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",19,"Hungary","HU",2,"Reasoned opinion (Art. 258)",2
56575,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",20,"Latvia","LV",1,"Letter of formal notice (Art. 258)",1
56577,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",20,"Latvia","LV",3,"Referral to the Court (Art. 258)",1
56581,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",21,"Lithuania","LT",1,"Letter of formal notice (Art. 258)",2
56593,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",23,"Poland","PL",1,"Letter of formal notice (Art. 258)",1
56594,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",23,"Poland","PL",2,"Reasoned opinion (Art. 258)",1
56599,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",24,"Slovakia","SK",1,"Letter of formal notice (Art. 258)",2
56605,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",25,"Slovenia","SI",1,"Letter of formal notice (Art. 258)",1
56611,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",26,"Bulgaria","BG",1,"Letter of formal notice (Art. 258)",4
56612,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",26,"Bulgaria","BG",2,"Reasoned opinion (Art. 258)",1
56617,2014,21,"Internal Market, Industry, Entrepreneurship and SMEs","GROW",27,"Romania","RO",1,"Letter of formal notice (Art. 258)",1
56629,2014,22,"Justice and Consumers","JUST",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",2
56635,2014,22,"Justice and Consumers","JUST",2,"France","FR",1,"Letter of formal notice (Art. 258)",2
56641,2014,22,"Justice and Consumers","JUST",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",1
56647,2014,22,"Justice and Consumers","JUST",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",3
56648,2014,22,"Justice and Consumers","JUST",4,"Italy","IT",2,"Reasoned opinion (Art. 258)",1
56649,2014,22,"Justice and Consumers","JUST",4,"Italy","IT",3,"Referral to the Court (Art. 258)",1
56653,2014,22,"Justice and Consumers","JUST",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",2
56659,2014,22,"Justice and Consumers","JUST",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",2
56665,2014,22,"Justice and Consumers","JUST",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",2
56671,2014,22,"Justice and Consumers","JUST",8,"Ireland","IE",1,"Letter of formal notice (Art. 258)",1
56683,2014,22,"Justice and Consumers","JUST",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",2
56689,2014,22,"Justice and Consumers","JUST",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",2
56690,2014,22,"Justice and Consumers","JUST",11,"Portugal","PT",2,"Reasoned opinion (Art. 258)",1
56695,2014,22,"Justice and Consumers","JUST",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",4
56696,2014,22,"Justice and Consumers","JUST",12,"Spain","ES",2,"Reasoned opinion (Art. 258)",1
56701,2014,22,"Justice and Consumers","JUST",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",1
56707,2014,22,"Justice and Consumers","JUST",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",2
56709,2014,22,"Justice and Consumers","JUST",14,"Finland","FI",3,"Referral to the Court (Art. 258)",1
56713,2014,22,"Justice and Consumers","JUST",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",1
56719,2014,22,"Justice and Consumers","JUST",16,"Cyprus","CY",1,"Letter of formal notice (Art. 258)",2
56725,2014,22,"Justice and Consumers","JUST",17,"Czech Republic","CZ",1,"Letter of formal notice (Art. 258)",4
56726,2014,22,"Justice and Consumers","JUST",17,"Czech Republic","CZ",2,"Reasoned opinion (Art. 258)",2
56737,2014,22,"Justice and Consumers","JUST",19,"Hungary","HU",1,"Letter of formal notice (Art. 258)",1
56743,2014,22,"Justice and Consumers","JUST",20,"Latvia","LV",1,"Letter of formal notice (Art. 258)",1
56744,2014,22,"Justice and Consumers","JUST",20,"Latvia","LV",2,"Reasoned opinion (Art. 258)",1
56749,2014,22,"Justice and Consumers","JUST",21,"Lithuania","LT",1,"Letter of formal notice (Art. 258)",1
56755,2014,22,"Justice and Consumers","JUST",22,"Malta","MT",1,"Letter of formal notice (Art. 258)",2
56761,2014,22,"Justice and Consumers","JUST",23,"Poland","PL",1,"Letter of formal notice (Art. 258)",3
56762,2014,22,"Justice and Consumers","JUST",23,"Poland","PL",2,"Reasoned opinion (Art. 258)",1
56767,2014,22,"Justice and Consumers","JUST",24,"Slovakia","SK",1,"Letter of formal notice (Art. 258)",5
56773,2014,22,"Justice and Consumers","JUST",25,"Slovenia","SI",1,"Letter of formal notice (Art. 258)",5
56774,2014,22,"Justice and Consumers","JUST",25,"Slovenia","SI",2,"Reasoned opinion (Art. 258)",2
56779,2014,22,"Justice and Consumers","JUST",26,"Bulgaria","BG",1,"Letter of formal notice (Art. 258)",3
56780,2014,22,"Justice and Consumers","JUST",26,"Bulgaria","BG",2,"Reasoned opinion (Art. 258)",1
56785,2014,22,"Justice and Consumers","JUST",27,"Romania","RO",1,"Letter of formal notice (Art. 258)",4
56791,2014,22,"Justice and Consumers","JUST",28,"Croatia","HR",1,"Letter of formal notice (Art. 258)",2
56803,2014,23,"Legal Service","SJ",2,"France","FR",1,"Letter of formal notice (Art. 258)",1
56827,2014,23,"Legal Service","SJ",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",1
56953,2014,23,"Legal Service","SJ",27,"Romania","RO",1,"Letter of formal notice (Art. 258)",1
56984,2014,24,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",2,"Reasoned opinion (Art. 258)",1
57001,2014,24,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",1
57019,2014,24,"Maritime Affairs and Fisheries","MARE",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",1
57020,2014,24,"Maritime Affairs and Fisheries","MARE",10,"Greece","EL",2,"Reasoned opinion (Art. 258)",1
57032,2014,24,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",2,"Reasoned opinion (Art. 258)",1
57110,2014,24,"Maritime Affairs and Fisheries","MARE",25,"Slovenia","SI",2,"Reasoned opinion (Art. 258)",1
57116,2014,24,"Maritime Affairs and Fisheries","MARE",26,"Bulgaria","BG",2,"Reasoned opinion (Art. 258)",1
57133,2014,25,"Migration and Home Affairs","HOME",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",3
57139,2014,25,"Migration and Home Affairs","HOME",2,"France","FR",1,"Letter of formal notice (Art. 258)",2
57145,2014,25,"Migration and Home Affairs","HOME",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",2
57151,2014,25,"Migration and Home Affairs","HOME",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",6
57157,2014,25,"Migration and Home Affairs","HOME",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",1
57163,2014,25,"Migration and Home Affairs","HOME",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",2
57175,2014,25,"Migration and Home Affairs","HOME",8,"Ireland","IE",1,"Letter of formal notice (Art. 258)",1
57181,2014,25,"Migration and Home Affairs","HOME",9,"United Kingdom","UK",1,"Letter of formal notice (Art. 258)",1
57187,2014,25,"Migration and Home Affairs","HOME",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",4
57188,2014,25,"Migration and Home Affairs","HOME",10,"Greece","EL",2,"Reasoned opinion (Art. 258)",1
57193,2014,25,"Migration and Home Affairs","HOME",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",2
57199,2014,25,"Migration and Home Affairs","HOME",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",4
57205,2014,25,"Migration and Home Affairs","HOME",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",1
57211,2014,25,"Migration and Home Affairs","HOME",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",2
57212,2014,25,"Migration and Home Affairs","HOME",14,"Finland","FI",2,"Reasoned opinion (Art. 258)",1
57223,2014,25,"Migration and Home Affairs","HOME",16,"Cyprus","CY",1,"Letter of formal notice (Art. 258)",6
57229,2014,25,"Migration and Home Affairs","HOME",17,"Czech Republic","CZ",1,"Letter of formal notice (Art. 258)",1
57230,2014,25,"Migration and Home Affairs","HOME",17,"Czech Republic","CZ",2,"Reasoned opinion (Art. 258)",2
57235,2014,25,"Migration and Home Affairs","HOME",18,"Estonia","EE",1,"Letter of formal notice (Art. 258)",1
57236,2014,25,"Migration and Home Affairs","HOME",18,"Estonia","EE",2,"Reasoned opinion (Art. 258)",1
57241,2014,25,"Migration and Home Affairs","HOME",19,"Hungary","HU",1,"Letter of formal notice (Art. 258)",3
57253,2014,25,"Migration and Home Affairs","HOME",21,"Lithuania","LT",1,"Letter of formal notice (Art. 258)",2
57259,2014,25,"Migration and Home Affairs","HOME",22,"Malta","MT",1,"Letter of formal notice (Art. 258)",4
57265,2014,25,"Migration and Home Affairs","HOME",23,"Poland","PL",1,"Letter of formal notice (Art. 258)",2
57266,2014,25,"Migration and Home Affairs","HOME",23,"Poland","PL",2,"Reasoned opinion (Art. 258)",1
57271,2014,25,"Migration and Home Affairs","HOME",24,"Slovakia","SK",1,"Letter of formal notice (Art. 258)",1
57272,2014,25,"Migration and Home Affairs","HOME",24,"Slovakia","SK",2,"Reasoned opinion (Art. 258)",1
57277,2014,25,"Migration and Home Affairs","HOME",25,"Slovenia","SI",1,"Letter of formal notice (Art. 258)",2
57283,2014,25,"Migration and Home Affairs","HOME",26,"Bulgaria","BG",1,"Letter of formal notice (Art. 258)",2
57289,2014,25,"Migration and Home Affairs","HOME",27,"Romania","RO",1,"Letter of formal notice (Art. 258)",4
57301,2014,26,"Mobility and Transport","MOVE",1,"Belgium","BE",1,"Letter of formal notice (Art. 258)",9
57302,2014,26,"Mobility and Transport","MOVE",1,"Belgium","BE",2,"Reasoned opinion (Art. 258)",3
57307,2014,26,"Mobility and Transport","MOVE",2,"France","FR",1,"Letter of formal notice (Art. 258)",6
57313,2014,26,"Mobility and Transport","MOVE",3,"Germany","DE",1,"Letter of formal notice (Art. 258)",11
57314,2014,26,"Mobility and Transport","MOVE",3,"Germany","DE",2,"Reasoned opinion (Art. 258)",2
57315,2014,26,"Mobility and Transport","MOVE",3,"Germany","DE",3,"Referral to the Court (Art. 258)",1
57319,2014,26,"Mobility and Transport","MOVE",4,"Italy","IT",1,"Letter of formal notice (Art. 258)",11
57320,2014,26,"Mobility and Transport","MOVE",4,"Italy","IT",2,"Reasoned opinion (Art. 258)",2
57321,2014,26,"Mobility and Transport","MOVE",4,"Italy","IT",3,"Referral to the Court (Art. 258)",1
57322,2014,26,"Mobility and Transport","MOVE",4,"Italy","IT",4,"Letter of formal notice (Art. 260)",1
57325,2014,26,"Mobility and Transport","MOVE",5,"Luxembourg","LU",1,"Letter of formal notice (Art. 258)",10
57326,2014,26,"Mobility and Transport","MOVE",5,"Luxembourg","LU",2,"Reasoned opinion (Art. 258)",3
57331,2014,26,"Mobility and Transport","MOVE",6,"Netherlands","NL",1,"Letter of formal notice (Art. 258)",4
57332,2014,26,"Mobility and Transport","MOVE",6,"Netherlands","NL",2,"Reasoned opinion (Art. 258)",1
57337,2014,26,"Mobility and Transport","MOVE",7,"Denmark","DK",1,"Letter of formal notice (Art. 258)",6
57338,2014,26,"Mobility and Transport","MOVE",7,"Denmark","DK",2,"Reasoned opinion (Art. 258)",1
57343,2014,26,"Mobility and Transport","MOVE",8,"Ireland","IE",1,"Letter of formal notice (Art. 258)",6
57344,2014,26,"Mobility and Transport","MOVE",8,"Ireland","IE",2,"Reasoned opinion (Art. 258)",1
57349,2014,26,"Mobility and Transport","MOVE",9,"United Kingdom","UK",1,"Letter of formal notice (Art. 258)",6
57350,2014,26,"Mobility and Transport","MOVE",9,"United Kingdom","UK",2,"Reasoned opinion (Art. 258)",1
57355,2014,26,"Mobility and Transport","MOVE",10,"Greece","EL",1,"Letter of formal notice (Art. 258)",7
57356,2014,26,"Mobility and Transport","MOVE",10,"Greece","EL",2,"Reasoned opinion (Art. 258)",2
57358,2014,26,"Mobility and Transport","MOVE",10,"Greece","EL",4,"Letter of formal notice (Art. 260)",1
57361,2014,26,"Mobility and Transport","MOVE",11,"Portugal","PT",1,"Letter of formal notice (Art. 258)",9
57362,2014,26,"Mobility and Transport","MOVE",11,"Portugal","PT",2,"Reasoned opinion (Art. 258)",5
57363,2014,26,"Mobility and Transport","MOVE",11,"Portugal","PT",3,"Referral to the Court (Art. 258)",1
57367,2014,26,"Mobility and Transport","MOVE",12,"Spain","ES",1,"Letter of formal notice (Art. 258)",8
57368,2014,26,"Mobility and Transport","MOVE",12,"Spain","ES",2,"Reasoned opinion (Art. 258)",3
57369,2014,26,"Mobility and Transport","MOVE",12,"Spain","ES",3,"Referral to the Court (Art. 258)",1
57370,2014,26,"Mobility and Transport","MOVE",12,"Spain","ES",4,"Letter of formal notice (Art. 260)",1
57373,2014,26,"Mobility and Transport","MOVE",13,"Austria","AT",1,"Letter of formal notice (Art. 258)",8
57374,2014,26,"Mobility and Transport","MOVE",13,"Austria","AT",2,"Reasoned opinion (Art. 258)",3
57375,2014,26,"Mobility and Transport","MOVE",13,"Austria","AT",3,"Referral to the Court (Art. 258)",2
57379,2014,26,"Mobility and Transport","MOVE",14,"Finland","FI",1,"Letter of formal notice (Art. 258)",5
57380,2014,26,"Mobility and Transport","MOVE",14,"Finland","FI",2,"Reasoned opinion (Art. 258)",1
57385,2014,26,"Mobility and Transport","MOVE",15,"Sweden","SE",1,"Letter of formal notice (Art. 258)",3
57391,2014,26,"Mobility and Transport","MOVE",16,"Cyprus","CY",1,"Letter of formal notice (Art. 258)",9
57392,2014,26,"Mobility and Transport","MOVE",16,"Cyprus","CY",2,"Reasoned opinion (Art. 258)",2
57397,2014,26,"Mobility and Transport","MOVE",17,"Czech Republic","CZ",1,"Letter of formal notice (Art. 258)",13
57403,2014,26,"Mobility and Transport","MOVE",18,"Estonia","EE",1,"Letter of formal notice (Art. 258)",2
57404,2014,26,"Mobility and Transport","MOVE",18,"Estonia","EE",2,"Reasoned opinion (Art. 258)",1
57409,2014,26,"Mobility and Transport","MOVE",19,"Hungary","HU",1,"Letter of formal notice (Art. 258)",7
57410,2014,26,"Mobility and Transport","MOVE",19,"Hungary","HU",2,"Reasoned opinion (Art. 258)",1
57415,2014,26,"Mobility and Transport","MOVE",20,"Latvia","LV",1,"Letter of formal notice (Art. 258)",3
57421,2014,26,"Mobility and Transport","MOVE",21,"Lithuania","LT",1,"Letter of formal notice (Art. 258)",6
57422,2014,26,"Mobility and Transport","MOVE",21,"Lithuania","LT",2,"Reasoned opinion (Art. 258)",1
57427,2014,26,"Mobility and Transport","MOVE",22,"Malta","MT",1,"Letter of formal notice (Art. 258)",1
57433,2014,26,"Mobility and Transport","MOVE",23,"Poland","PL",1,"Letter of formal notice (Art. 258)",13
57434,2014,26,"Mobility and Transport","MOVE",23,"Poland","PL",2,"Reasoned opinion (Art. 258)",3
57439,2014,26,"Mobility and Transport","MOVE",24,"Slovakia","SK",1,"Letter of formal notice (Art. 258)",4
57445,2014,26,"Mobility and Transport","MOVE",25,"Slovenia","SI",1,"Letter of formal notice (Art. 258)",6
57446,2014,26,"Mobility and Transport","MOVE",25,"Slovenia","SI",2,"Reasoned opinion (Art. 258)",3
57448,2014,26,"Mobility and Transport","MOVE",25,"Slovenia","SI",4,"Letter of formal notice (Art. 260)",1
